float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2667741.0,0.198068,0.228354
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2187352.0,0.241568,0.278505
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1808636.0,0.292151,0.336822
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2101816.0,0.251399,0.289839
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2085960.0,0.25331,0.292043
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2089676.0,0.25286,0.291523
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2385800.0,0.221475,0.25534
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2413772.0,0.218908,0.252381
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2539620.0,0.208061,0.239874
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2238134.0,0.236087,0.272186
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2477996.0,0.213235,0.245839
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2219752.0,0.238042,0.27444
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2382310.0,0.221799,0.255714
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2633110.0,0.200673,0.231357
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2707986.0,0.195125,0.22496
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2030151.0,0.260274,0.300071
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2237971.0,0.236104,0.272206
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1924967.0,0.274496,0.316467
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2224760.0,0.237507,0.273822
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2292276.0,0.230511,0.265757
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2385313.0,0.22152,0.255392
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2052632.0,0.257423,0.296784
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2063628.0,0.256051,0.295203
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2685800.0,0.196737,0.226818
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2058650.0,0.256671,0.295917
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1879160.0,0.281187,0.324182
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,3793016.0,0.139307,0.160608
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2368916.0,0.223053,0.257159
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2105589.0,0.250949,0.28932
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2159991.0,0.244628,0.282033
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1968840.0,0.268379,0.309415
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2524108.0,0.209339,0.241348
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1458372.0,0.362318,0.417719
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1889912.0,0.279587,0.322337
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2584131.0,0.204477,0.235742
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2494024.0,0.211864,0.244259
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2270117.0,0.232761,0.268351
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2657365.0,0.198842,0.229246
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2386669.0,0.221394,0.255247
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2555053.0,0.206804,0.238425
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2637177.0,0.200364,0.231
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,3030442.0,0.174362,0.201023
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2504880.0,0.210946,0.243201
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2121724.0,0.24904,0.28712
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2245294.0,0.235334,0.271318
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2163993.0,0.244176,0.281512
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2426158.0,0.217791,0.251092
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2706558.0,0.195228,0.225079
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2164824.0,0.244082,0.281403
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1878833.0,0.281236,0.324238
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2102148.0,0.25136,0.289794
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2506344.0,0.210823,0.243059
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2129703.0,0.248107,0.286044
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2159528.0,0.244681,0.282094
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2252316.0,0.234601,0.270472
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2763200.0,0.191226,0.220465
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2602056.0,0.203068,0.234118
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2231246.0,0.236816,0.273026
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2620353.0,0.20165,0.232484
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2163192.0,0.244266,0.281616
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2143880.0,0.246467,0.284153
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1999280.0,0.264293,0.304704
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2171610.0,0.243319,0.280524
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,3829522.0,0.137979,0.159077
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2631928.0,0.200763,0.231461
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2398768.0,0.220278,0.253959
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2594649.0,0.203648,0.234787
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2308555.0,0.228886,0.263883
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,3332470.0,0.15856,0.182804
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2290998.0,0.23064,0.265906
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2262186.0,0.233577,0.269292
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2216661.0,0.238374,0.274823
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2600210.0,0.203212,0.234285
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2230576.0,0.236887,0.273108
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2114662.0,0.249872,0.288079
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2534140.0,0.208511,0.240393
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2714506.0,0.194656,0.22442
