float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2180428.0,0.243007,0.280127
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2278950.0,0.232501,0.268017
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2705148.0,0.195871,0.225791
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2482712.0,0.213419,0.24602
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3131620.0,0.169196,0.195042
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2717952.0,0.194948,0.224727
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2862786.0,0.185085,0.213358
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2828919.0,0.187301,0.215912
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2527298.0,0.209654,0.24168
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2502712.0,0.211714,0.244054
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2892630.0,0.183176,0.211156
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2746106.0,0.192949,0.222423
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2801203.0,0.189154,0.218048
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2414235.0,0.219473,0.252998
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2523602.0,0.209961,0.242034
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2477192.0,0.213895,0.246568
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2639861.0,0.200715,0.231375
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3044746.0,0.174024,0.200607
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2703551.0,0.195986,0.225924
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2701058.0,0.196167,0.226133
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3243408.0,0.163365,0.18832
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2893672.0,0.18311,0.21108
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2598740.0,0.203891,0.235036
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2966862.0,0.178592,0.205873
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2936096.0,0.180464,0.20803
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2968216.0,0.178511,0.205779
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2318276.0,0.228557,0.26347
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2804354.0,0.188942,0.217803
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2640014.0,0.200703,0.231361
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3580999.0,0.147964,0.170566
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3563386.0,0.148695,0.171409
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,1747808.0,0.303156,0.349465
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2345180.0,0.225935,0.260448
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2527554.0,0.209633,0.241655
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2851626.0,0.185809,0.214193
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2922003.0,0.181334,0.209034
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3259786.0,0.162544,0.187373
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2785187.0,0.190242,0.219302
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2428958.0,0.218143,0.251465
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3077552.0,0.172169,0.198468
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2335484.0,0.226873,0.261529
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3200406.0,0.16556,0.19085
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3138950.0,0.168801,0.194586
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2619984.0,0.202237,0.23313
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3090635.0,0.17144,0.197628
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2238196.0,0.236735,0.272897
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2865986.0,0.184878,0.213119
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2853916.0,0.18566,0.214021
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,3186140.0,0.166301,0.191704
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2665754.0,0.198765,0.229127
338050.0,180862.0,10947.0,80938.0,529859.0,610797.0,2492378.0,0.212592,0.245066
