float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2346910.0,0.228213,0.262639
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2333774.0,0.229497,0.264117
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2409466.0,0.222288,0.25582
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2873496.0,0.186391,0.214508
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,3087270.0,0.173485,0.199655
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2192444.0,0.244291,0.281142
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2258174.0,0.237181,0.272959
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2569657.0,0.208431,0.239872
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2681278.0,0.199754,0.229886
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2992412.0,0.178984,0.205984
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2336026.0,0.229276,0.263862
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2394310.0,0.223695,0.257439
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2241656.0,0.238928,0.27497
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2507336.0,0.213611,0.245834
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2246596.0,0.238403,0.274366
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2353642.0,0.22756,0.261887
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2315276.0,0.231331,0.266227
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2394638.0,0.223664,0.257404
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2389224.0,0.224171,0.257987
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,3381886.0,0.158372,0.182262
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2342026.0,0.228689,0.263186
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,3082287.0,0.173765,0.199978
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2162348.0,0.247691,0.285055
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2848568.0,0.188023,0.216386
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,3151289.0,0.169961,0.195599
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,3033967.0,0.176533,0.203163
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2362720.0,0.226686,0.260881
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2600287.0,0.205975,0.237047
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2611472.0,0.205093,0.236031
340930.0,180862.0,13803.0,80794.0,535595.0,616389.0,2455176.0,0.218149,0.251057
