float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2087684.0,0.260006,0.29871
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1852648.0,0.292992,0.336606
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2064286.0,0.262953,0.302096
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2158052.0,0.251528,0.28897
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2252852.0,0.240944,0.27681
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2077094.0,0.261332,0.300233
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2110536.0,0.257191,0.295476
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2027192.0,0.267765,0.307624
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2269429.0,0.239184,0.274789
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2093374.0,0.2593,0.297899
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2242383.0,0.242069,0.278103
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2216012.0,0.244949,0.281412
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2085642.0,0.260261,0.299003
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2096036.0,0.25897,0.29752
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2180671.0,0.248919,0.285973
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1659528.0,0.327088,0.375777
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1853120.0,0.292917,0.336521
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1855480.0,0.292545,0.336093
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2087248.0,0.260061,0.298773
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2101668.0,0.258276,0.296723
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2057724.0,0.263792,0.30306
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2135652.0,0.254166,0.292001
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2094494.0,0.259161,0.297739
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2224626.0,0.244001,0.280323
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2072940.0,0.261856,0.300835
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2081142.0,0.260824,0.299649
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2174822.0,0.249589,0.286742
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2080914.0,0.260852,0.299682
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2031206.0,0.267236,0.307016
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1850120.0,0.293392,0.337066
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1845808.0,0.294078,0.337854
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,1870360.0,0.290217,0.333419
