float adds,float mult,float div,float comp,float total only math,float total with comp,QRSdet runtime,QRSfilt runtime,Classify runtime,total runtime,performance,performance (w/ comp)
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939372.0,472972.0,439176.0,5940380.0,0.093537,0.106267
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5426599.0,864810.0,882976.0,11062821.0,0.050226,0.057062
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2990992.0,473968.0,439740.0,5975776.0,0.092983,0.105638
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5513764.0,879899.0,915993.0,11200228.0,0.04961,0.056362
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6247958.0,1008322.0,972084.0,12614610.0,0.044048,0.050043
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6299626.0,1016572.0,930330.0,12559759.0,0.04424,0.050261
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3331340.0,535448.0,496648.0,6732212.0,0.082535,0.093768
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3219792.0,518020.0,482896.0,6490368.0,0.08561,0.097262
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5434642.0,870832.0,880384.0,11063042.0,0.050225,0.057061
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943388.0,475764.0,433868.0,5919148.0,0.093872,0.106648
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5234169.0,890360.0,834933.0,10431733.0,0.053265,0.060514
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4716829.0,783686.0,685065.0,9488050.0,0.058562,0.066533
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5559609.0,894474.0,834294.0,11205357.0,0.049587,0.056336
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3123692.0,503300.0,464614.0,6293160.0,0.088293,0.10031
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939448.0,473780.0,435332.0,5911480.0,0.093994,0.106787
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3471124.0,554960.0,516040.0,7009304.0,0.079272,0.090061
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6341490.0,1024262.0,941284.0,12668634.0,0.04386,0.049829
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939892.0,474232.0,437544.0,5922532.0,0.093818,0.106587
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3027492.0,486688.0,451812.0,6099160.0,0.091102,0.103501
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4487657.0,720737.0,665685.0,9015798.0,0.06163,0.070018
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6012177.0,1033765.0,938002.0,12102103.0,0.045913,0.052162
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940512.0,473124.0,439660.0,5952752.0,0.093342,0.106046
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5556540.0,934703.0,868278.0,11367511.0,0.04888,0.055533
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6309091.0,1036103.0,934960.0,12747207.0,0.043589,0.049522
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3989505.0,635370.0,629245.0,8066961.0,0.068879,0.078253
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6009095.0,963003.0,894542.0,12178001.0,0.045627,0.051837
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941656.0,475792.0,435480.0,5920916.0,0.093844,0.106616
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941932.0,473136.0,439452.0,5961112.0,0.093211,0.105898
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5322768.0,847875.0,832503.0,10738283.0,0.051744,0.058787
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4581936.0,733338.0,680312.0,9188260.0,0.060473,0.068704
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5755652.0,959962.0,935946.0,11711956.0,0.047442,0.053899
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2961960.0,473396.0,438764.0,5949852.0,0.093388,0.106098
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5755992.0,915988.0,933530.0,11736460.0,0.047343,0.053787
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6292966.0,1051208.0,997102.0,12699186.0,0.043754,0.049709
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5589574.0,933950.0,893172.0,11258652.0,0.049353,0.05607
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6274394.0,1005350.0,931846.0,12602626.0,0.044089,0.05009
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4833389.0,768245.0,772471.0,9789175.0,0.056761,0.064486
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6289784.0,1011498.0,936966.0,12632358.0,0.043986,0.049972
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942988.0,475072.0,440300.0,5925768.0,0.093767,0.106529
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3417964.0,586172.0,482256.0,6780198.0,0.081951,0.093105
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5621998.0,889141.0,831830.0,11239217.0,0.049438,0.056166
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5707150.0,959654.0,944640.0,11548898.0,0.048112,0.05466
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5450628.0,877452.0,880976.0,11149006.0,0.049838,0.056621
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5798526.0,952074.0,887854.0,11763862.0,0.047233,0.053662
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940980.0,472492.0,437900.0,5916696.0,0.093911,0.106692
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5921432.0,945064.0,895984.0,11905968.0,0.046669,0.053021
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941588.0,472384.0,437360.0,5918992.0,0.093875,0.106651
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4755930.0,765914.0,707204.0,9574146.0,0.058036,0.065935
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940440.0,473712.0,441224.0,5954236.0,0.093319,0.10602
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4750844.0,809118.0,693401.0,9585332.0,0.057968,0.065858
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3070416.0,473608.0,440056.0,6063016.0,0.091645,0.104118
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4080294.0,700072.0,600583.0,8141793.0,0.068246,0.077534
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3120696.0,502630.0,467076.0,6200210.0,0.089617,0.101814
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2976568.0,474824.0,441100.0,5958488.0,0.093252,0.105944
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3703473.0,597521.0,573440.0,7482071.0,0.074263,0.084371
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4165392.0,694820.0,641063.0,8383243.0,0.06628,0.075301
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5240346.0,839093.0,827612.0,10658223.0,0.052133,0.059228
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940684.0,473844.0,439652.0,5922536.0,0.093818,0.106587
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6286196.0,1004546.0,936886.0,12631756.0,0.043988,0.049975
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941596.0,472896.0,441608.0,6042744.0,0.091952,0.104467
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939900.0,473492.0,438076.0,5920932.0,0.093844,0.106616
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2948800.0,475336.0,441724.0,5973212.0,0.093022,0.105683
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942948.0,472348.0,439196.0,5921716.0,0.093831,0.106602
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3068720.0,550516.0,439912.0,6102752.0,0.091048,0.10344
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3036944.0,474856.0,442808.0,6072708.0,0.091498,0.103951
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943548.0,473592.0,438636.0,5922356.0,0.093821,0.106591
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2995240.0,523784.0,442868.0,5981484.0,0.092894,0.105537
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3014748.0,548464.0,438028.0,5996288.0,0.092664,0.105276
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018424.0,474304.0,441064.0,6055808.0,0.091754,0.104242
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943424.0,473924.0,439692.0,6002928.0,0.092562,0.10516
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941136.0,474772.0,441116.0,6021444.0,0.092277,0.104836
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3021412.0,474868.0,439992.0,6002484.0,0.092569,0.105168
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2996704.0,473396.0,443232.0,6115912.0,0.090852,0.103217
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3066292.0,474076.0,443700.0,6100652.0,0.091079,0.103475
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3002988.0,477156.0,441624.0,6067412.0,0.091578,0.104042
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2995532.0,524116.0,443520.0,6059992.0,0.09169,0.10417
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941468.0,473840.0,442596.0,6110884.0,0.090927,0.103302
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941792.0,473576.0,440736.0,5919124.0,0.093873,0.106649
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2982636.0,474192.0,444420.0,6024772.0,0.092226,0.104779
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939712.0,474096.0,442756.0,5923304.0,0.093806,0.106573
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3073396.0,552284.0,453340.0,6076216.0,0.091446,0.103891
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944456.0,475660.0,440468.0,5982184.0,0.092883,0.105525
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3037456.0,473312.0,440008.0,6024724.0,0.092227,0.104779
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3008256.0,473740.0,440540.0,5996640.0,0.092659,0.10527
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940784.0,473884.0,439896.0,5982848.0,0.092873,0.105513
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940472.0,474292.0,437600.0,5921460.0,0.093835,0.106607
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2995092.0,472548.0,445500.0,5985876.0,0.092826,0.105459
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2988948.0,473636.0,440320.0,6032536.0,0.092108,0.104644
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3066500.0,474104.0,442428.0,6062640.0,0.09165,0.104124
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2957048.0,486760.0,435996.0,6003420.0,0.092554,0.105151
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2962736.0,489024.0,438056.0,6005124.0,0.092528,0.105121
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4578412.0,722131.0,681512.0,9132150.0,0.060845,0.069126
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018648.0,472732.0,442580.0,6060128.0,0.091688,0.104167
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939184.0,474212.0,439452.0,5920628.0,0.093849,0.106622
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939856.0,473064.0,438072.0,6030248.0,0.092143,0.104683
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3001296.0,475224.0,444904.0,5992212.0,0.092728,0.105348
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3063524.0,474112.0,490032.0,6103356.0,0.091039,0.103429
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3012400.0,473396.0,440020.0,6016956.0,0.092346,0.104915
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3122064.0,652044.0,444900.0,6133052.0,0.090598,0.102929
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3002484.0,474236.0,437260.0,5985880.0,0.092826,0.105459
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942320.0,473936.0,437484.0,5925116.0,0.093778,0.106541
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2992860.0,526936.0,441108.0,5980332.0,0.092912,0.105557
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939168.0,474012.0,437264.0,5916252.0,0.093918,0.1067
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3020656.0,473256.0,444680.0,6112888.0,0.090897,0.103268
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939216.0,473552.0,439960.0,5958224.0,0.093256,0.105949
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939136.0,472908.0,441368.0,5980948.0,0.092902,0.105546
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2938196.0,474204.0,438424.0,5917472.0,0.093899,0.106678
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3068652.0,473488.0,441528.0,6076496.0,0.091441,0.103887
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3089476.0,570656.0,439756.0,6127936.0,0.090674,0.103015
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939708.0,473500.0,443700.0,5942616.0,0.093501,0.106227
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3020792.0,551808.0,441512.0,6126468.0,0.090695,0.103039
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3112996.0,559680.0,454088.0,6131636.0,0.090619,0.102952
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2951136.0,473484.0,441472.0,5927508.0,0.09374,0.106498
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2997384.0,475368.0,441344.0,5983448.0,0.092863,0.105502
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941864.0,472964.0,444372.0,6007196.0,0.092496,0.105085
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3065008.0,548916.0,440880.0,6112748.0,0.090899,0.103271
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941140.0,472236.0,437720.0,5925140.0,0.093777,0.10654
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3020540.0,551220.0,442876.0,6107180.0,0.090982,0.103365
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3036536.0,474440.0,440444.0,6034536.0,0.092077,0.104609
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3021452.0,551204.0,446028.0,6091340.0,0.091219,0.103634
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3069628.0,475760.0,441428.0,6126784.0,0.090691,0.103034
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3038740.0,473504.0,441152.0,5966136.0,0.093133,0.105808
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3160480.0,525976.0,443440.0,6148732.0,0.090367,0.102666
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944400.0,473468.0,443020.0,6045244.0,0.091914,0.104424
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2961040.0,473800.0,440320.0,6002628.0,0.092567,0.105165
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3006872.0,474584.0,437712.0,5990316.0,0.092757,0.105381
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3017724.0,474200.0,440784.0,6053408.0,0.09179,0.104283
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2946128.0,476108.0,443504.0,6034224.0,0.092082,0.104614
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943536.0,474044.0,441776.0,6062224.0,0.091657,0.104131
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3043736.0,521212.0,443352.0,6034804.0,0.092073,0.104604
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2996320.0,472444.0,436676.0,5904196.0,0.09411,0.106918
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,5442812.0,885868.0,878008.0,10973064.0,0.050637,0.057529
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937944.0,473516.0,440472.0,6055332.0,0.091761,0.10425
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2996560.0,530112.0,439504.0,5981560.0,0.092893,0.105536
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944380.0,474788.0,440880.0,5988980.0,0.092778,0.105405
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2992208.0,473628.0,438168.0,5973472.0,0.093018,0.105678
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2945728.0,476124.0,437984.0,5922360.0,0.093821,0.10659
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2995204.0,529456.0,437364.0,5976468.0,0.092972,0.105625
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2936824.0,473160.0,436292.0,5918624.0,0.09388,0.106658
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941572.0,475248.0,437360.0,5925316.0,0.093774,0.106537
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939796.0,472576.0,439380.0,5946244.0,0.093444,0.106162
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943212.0,475512.0,440280.0,5927228.0,0.093744,0.106503
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3011072.0,473184.0,442508.0,5998336.0,0.092633,0.10524
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3002536.0,476184.0,445532.0,6126188.0,0.0907,0.103044
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,6328800.0,1040786.0,933538.0,12706928.0,0.043728,0.049679
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943600.0,474268.0,442240.0,5927892.0,0.093734,0.106491
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940576.0,474380.0,438644.0,5979392.0,0.092926,0.105574
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937604.0,472600.0,437632.0,5920988.0,0.093843,0.106615
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937808.0,472108.0,438520.0,5917676.0,0.093895,0.106675
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3159948.0,522892.0,451776.0,6402628.0,0.086784,0.098595
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018984.0,474348.0,444084.0,6038840.0,0.092012,0.104534
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018992.0,551392.0,442244.0,6000700.0,0.092596,0.105199
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940384.0,474180.0,443512.0,6056076.0,0.09175,0.104237
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2991072.0,474244.0,442484.0,6031112.0,0.092129,0.104668
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943840.0,473396.0,437712.0,5980524.0,0.092909,0.105554
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942508.0,474008.0,438624.0,5980232.0,0.092913,0.105559
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939436.0,473220.0,437456.0,5944164.0,0.093477,0.106199
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939572.0,472896.0,439564.0,5969148.0,0.093086,0.105755
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2938688.0,473172.0,437064.0,5919052.0,0.093874,0.10665
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2998856.0,525020.0,436844.0,5980316.0,0.092912,0.105557
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940144.0,472980.0,440256.0,5967084.0,0.093118,0.105792
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2996436.0,473812.0,439704.0,5982788.0,0.092874,0.105514
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3013300.0,549608.0,439192.0,6048644.0,0.091862,0.104365
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2959600.0,491076.0,441520.0,6070120.0,0.091537,0.103996
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2983896.0,477332.0,449356.0,5980164.0,0.092914,0.10556
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3022464.0,534176.0,448684.0,6097776.0,0.091122,0.103524
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018336.0,472652.0,439364.0,6018720.0,0.092319,0.104884
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,4774795.0,764507.0,721228.0,9664071.0,0.057496,0.065321
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2983552.0,516820.0,440296.0,5968852.0,0.09309,0.10576
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2987644.0,519568.0,442524.0,6027228.0,0.092189,0.104736
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2964264.0,482992.0,439076.0,5947312.0,0.093428,0.106143
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3140152.0,525656.0,444992.0,6131984.0,0.090614,0.102947
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2936760.0,472580.0,438296.0,5922804.0,0.093814,0.106582
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3133180.0,506248.0,437600.0,6114404.0,0.090874,0.103243
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3042584.0,473880.0,439944.0,6027000.0,0.092192,0.10474
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2936980.0,472952.0,444252.0,5858560.0,0.094843,0.107751
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2988960.0,474464.0,438384.0,6030616.0,0.092137,0.104677
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940484.0,473936.0,441208.0,5945908.0,0.09345,0.106168
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942488.0,474976.0,540620.0,6109960.0,0.090941,0.103318
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2992644.0,472584.0,445452.0,6153096.0,0.090303,0.102593
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2948800.0,473712.0,440472.0,6058444.0,0.091714,0.104196
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016796.0,476072.0,440856.0,5994208.0,0.092697,0.105313
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942156.0,474728.0,437692.0,5923096.0,0.09381,0.106577
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3025136.0,473520.0,444740.0,6017456.0,0.092339,0.104906
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943044.0,475560.0,441100.0,6035288.0,0.092066,0.104596
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3019756.0,496228.0,443480.0,6027928.0,0.092178,0.104724
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937320.0,473272.0,438400.0,5931464.0,0.093677,0.106427
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3039496.0,473768.0,440028.0,6022596.0,0.09226,0.104816
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943964.0,474748.0,441372.0,6057764.0,0.091724,0.104208
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2991920.0,522788.0,441112.0,6032084.0,0.092115,0.104652
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939724.0,474052.0,437756.0,5919964.0,0.093859,0.106634
