float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2929936.0,0.185264,0.212842
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2953308.0,0.183798,0.211157
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2910464.0,0.186503,0.214266
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2720600.0,0.199519,0.229219
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2900476.0,0.187145,0.215004
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3350454.0,0.162011,0.186128
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2909788.0,0.186547,0.214316
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3073564.0,0.176606,0.202896
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2959948.0,0.183385,0.210684
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2914992.0,0.186214,0.213933
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3009804.0,0.180348,0.207194
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3148460.0,0.172405,0.198069
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2936664.0,0.184839,0.212354
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2931284.0,0.185179,0.212744
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3194876.0,0.1699,0.195192
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2889464.0,0.187859,0.215823
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2930060.0,0.185256,0.212833
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2881496.0,0.188378,0.21642
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2729816.0,0.198845,0.228445
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2945900.0,0.18426,0.211688
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2937472.0,0.184788,0.212296
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2772912.0,0.195755,0.224895
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2707064.0,0.200517,0.230365
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2960364.0,0.18336,0.210654
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2835152.0,0.191457,0.219958
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2951284.0,0.183924,0.211302
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2757080.0,0.196879,0.226186
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2761044.0,0.196596,0.225861
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2893936.0,0.187568,0.21549
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3199663.0,0.169646,0.1949
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2682108.0,0.202382,0.232509
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3187052.0,0.170318,0.195671
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2736600.0,0.198352,0.227879
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2726432.0,0.199092,0.228729
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3155536.0,0.172019,0.197625
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2706380.0,0.200567,0.230423
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2861012.0,0.189727,0.217969
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2954916.0,0.183698,0.211043
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2870532.0,0.189098,0.217246
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,4523055.0,0.12001,0.137874
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2891416.0,0.187732,0.215677
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2942320.0,0.184484,0.211946
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3367526.0,0.16119,0.185184
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3373522.0,0.160903,0.184855
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2939968.0,0.184632,0.212116
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2710280.0,0.200279,0.230092
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3331148.0,0.16295,0.187207
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3132246.0,0.173298,0.199095
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3417270.0,0.158843,0.182489
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2677512.0,0.20273,0.232908
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2932660.0,0.185092,0.212644
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2671152.0,0.203212,0.233462
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3347302.0,0.162164,0.186303
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2727304.0,0.199028,0.228655
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3282908.0,0.165345,0.189958
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2700188.0,0.201027,0.230952
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2724040.0,0.199267,0.228929
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3188292.0,0.170251,0.195595
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2682968.0,0.202317,0.232434
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2804128.0,0.193576,0.222391
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3178022.0,0.170802,0.196227
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2868820.0,0.189211,0.217376
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2882656.0,0.188302,0.216333
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3128946.0,0.17348,0.199304
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2726400.0,0.199094,0.228731
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2943276.0,0.184424,0.211877
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3127744.0,0.173547,0.199381
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2926040.0,0.18551,0.213125
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2719564.0,0.199595,0.229306
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3045612.0,0.178227,0.204758
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2684348.0,0.202213,0.232315
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2608908.0,0.208061,0.239032
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2896560.0,0.187399,0.215294
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3144188.0,0.172639,0.198338
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3147460.0,0.17246,0.198132
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2883864.0,0.188224,0.216242
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3056794.0,0.177575,0.204009
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2842648.0,0.190953,0.219377
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2721800.0,0.199431,0.229118
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2784572.0,0.194935,0.223953
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3494416.0,0.155337,0.17846
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3052320.0,0.177836,0.204308
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2735684.0,0.198419,0.227955
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2891576.0,0.187722,0.215665
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2750068.0,0.197381,0.226763
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3196834.0,0.169796,0.195072
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2949440.0,0.184039,0.211434
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2931640.0,0.185156,0.212718
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2396096.0,0.22654,0.260262
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2792008.0,0.194416,0.223356
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2681344.0,0.20244,0.232575
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3379786.0,0.160605,0.184513
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2908796.0,0.18661,0.214389
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2932348.0,0.185111,0.212667
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2463812.0,0.220313,0.253109
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2940100.0,0.184623,0.212106
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2722732.0,0.199363,0.229039
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2646324.0,0.205119,0.235653
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2747528.0,0.197563,0.226972
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2791748.0,0.194434,0.223377
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2711432.0,0.200193,0.229994
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2929396.0,0.185298,0.212881
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2679060.0,0.202612,0.232773
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2705308.0,0.200647,0.230515
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2673756.0,0.203014,0.233235
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2693356.0,0.201537,0.231538
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2932472.0,0.185104,0.212658
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2667500.0,0.203491,0.233782
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2864504.0,0.189496,0.217704
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2668984.0,0.203377,0.233652
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3113608.0,0.174335,0.200286
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2681676.0,0.202415,0.232546
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2678632.0,0.202645,0.23281
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2936096.0,0.184875,0.212395
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2725164.0,0.199185,0.228835
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2731240.0,0.198742,0.228326
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2734180.0,0.198528,0.22808
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2671700.0,0.203171,0.233414
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2685508.0,0.202126,0.232214
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2711276.0,0.200205,0.230007
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2734456.0,0.198508,0.228057
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2793796.0,0.194292,0.223214
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2669944.0,0.203304,0.233568
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3123394.0,0.173789,0.199659
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3361382.0,0.161484,0.185523
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3363232.0,0.161396,0.185421
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3135856.0,0.173098,0.198865
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2948640.0,0.184089,0.211492
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2681104.0,0.202458,0.232596
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2833988.0,0.191536,0.220048
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2753860.0,0.197109,0.226451
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3179604.0,0.170717,0.196129
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3028672.0,0.179224,0.205903
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3127718.0,0.173549,0.199383
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2731604.0,0.198715,0.228296
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2931532.0,0.185163,0.212726
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2770688.0,0.195912,0.225075
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2742440.0,0.19793,0.227393
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2739420.0,0.198148,0.227644
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2724112.0,0.199262,0.228923
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2926752.0,0.185465,0.213073
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3243716.0,0.167342,0.192253
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3290774.0,0.164949,0.189503
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2995888.0,0.181185,0.208156
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2951420.0,0.183915,0.211293
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2668476.0,0.203416,0.233696
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3308972.0,0.164042,0.188461
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2928732.0,0.18534,0.212929
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2729992.0,0.198832,0.22843
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2701284.0,0.200946,0.230858
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2875096.0,0.188798,0.216902
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3252024.0,0.166915,0.191761
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2939948.0,0.184633,0.212117
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2669744.0,0.203319,0.233585
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2723484.0,0.199308,0.228976
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3322436.0,0.163377,0.187698
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3326558.0,0.163175,0.187465
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2939408.0,0.184667,0.212156
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2766272.0,0.196225,0.225434
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2727444.0,0.199018,0.228644
