float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2068946.0,0.255393,0.294444
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2056466.0,0.256943,0.296231
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2053770.0,0.257281,0.29662
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2215470.0,0.238502,0.274971
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2151644.0,0.245577,0.283127
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2215780.0,0.238469,0.274932
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2037912.0,0.259283,0.298928
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2064556.0,0.255936,0.29507
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2140924.0,0.246807,0.284545
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2060422.0,0.25645,0.295662
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2203826.0,0.239763,0.276423
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2229556.0,0.236996,0.273233
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2166354.0,0.24391,0.281205
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2163788.0,0.244199,0.281538
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2505704.0,0.210877,0.243121
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2675270.0,0.197511,0.227711
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2164364.0,0.244134,0.281463
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2538574.0,0.208146,0.239973
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2668988.0,0.197976,0.228247
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2690512.0,0.196392,0.226421
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2117564.0,0.24953,0.287684
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2169918.0,0.243509,0.280743
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2541194.0,0.207932,0.239725
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2080246.0,0.254006,0.292845
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2206798.0,0.23944,0.276051
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2031264.0,0.260131,0.299906
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2177216.0,0.242693,0.279802
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2172324.0,0.243239,0.280432
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2068734.0,0.255419,0.294474
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2177892.0,0.242618,0.279715
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2728780.0,0.193638,0.223246
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2434220.0,0.21707,0.25026
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2069924.0,0.255273,0.294305
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2177130.0,0.242703,0.279813
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2131368.0,0.247914,0.285821
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2164048.0,0.24417,0.281504
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1951312.0,0.27079,0.312195
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2524580.0,0.2093,0.241303
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2209222.0,0.239177,0.275748
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2008304.0,0.263105,0.303335
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2195656.0,0.240655,0.277452
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2044240.0,0.25848,0.298003
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2655484.0,0.198983,0.229408
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1935372.0,0.27302,0.314766
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2208398.0,0.239266,0.275851
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2159886.0,0.24464,0.282047
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2066818.0,0.255656,0.294747
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2176230.0,0.242803,0.279929
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2179048.0,0.242489,0.279567
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2687488.0,0.196613,0.226676
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1963468.0,0.269113,0.310262
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,3294092.0,0.160407,0.184934
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2729976.0,0.193553,0.223148
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2070614.0,0.255188,0.294207
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2218950.0,0.238128,0.274539
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1857154.0,0.284519,0.328023
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2100132.0,0.251601,0.290072
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2174172.0,0.243033,0.280194
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2169004.0,0.243612,0.280861
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2164064.0,0.244168,0.281502
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2071142.0,0.255123,0.294132
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2061120.0,0.256363,0.295562
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2174672.0,0.242977,0.280129
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2051492.0,0.257566,0.296949
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2061408.0,0.256327,0.295521
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2171780.0,0.2433,0.280502
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2171824.0,0.243295,0.280496
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2159290.0,0.244708,0.282125
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2141764.0,0.24671,0.284433
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1963224.0,0.269147,0.3103
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2154816.0,0.245216,0.28271
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2598292.0,0.203362,0.234457
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2136408.0,0.247329,0.285146
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2158256.0,0.244825,0.28226
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2064784.0,0.255908,0.295038
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2151270.0,0.24562,0.283176
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2069742.0,0.255295,0.294331
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2077878.0,0.254295,0.293178
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2024640.0,0.260982,0.300888
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2045688.0,0.258297,0.297792
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2175764.0,0.242855,0.279989
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1939416.0,0.272451,0.31411
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2087344.0,0.253142,0.291849
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2139053.0,0.247023,0.284794
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2115072.0,0.249824,0.288023
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2144880.0,0.246352,0.28402
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,1952646.0,0.270605,0.311981
340930.0,152062.0,35403.0,80794.0,528395.0,609189.0,2091504.0,0.252639,0.291268
