float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2461412.0,0.214678,0.247505
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2642956.0,0.199932,0.230504
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2917726.0,0.181104,0.208797
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2901244.0,0.182133,0.209983
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2883984.0,0.183223,0.21124
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2924208.0,0.180702,0.208334
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3014064.0,0.175315,0.202123
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2352204.0,0.224645,0.258997
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2874662.0,0.183817,0.211925
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2660140.0,0.19864,0.229015
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2589532.0,0.204057,0.23526
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2415168.0,0.218789,0.252245
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2652492.0,0.199213,0.229676
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2648416.0,0.19952,0.230029
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2680928.0,0.1971,0.22724
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2664952.0,0.198282,0.228602
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2553564.0,0.206931,0.238574
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2413956.0,0.218898,0.252371
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2436364.0,0.216885,0.25005
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2492604.0,0.211992,0.244408
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2367336.0,0.223209,0.257341
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2641916.0,0.200011,0.230595
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2707536.0,0.195163,0.225006
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2981592.0,0.177224,0.204325
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2417848.0,0.218546,0.251965
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2778002.0,0.190213,0.219299
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2361840.0,0.223729,0.25794
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3087764.0,0.171131,0.197299
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2413936.0,0.2189,0.252373
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2669092.0,0.197974,0.228247
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2815264.0,0.187695,0.216396
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2463268.0,0.214516,0.247319
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2456316.0,0.215123,0.248019
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2358760.0,0.224021,0.258277
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3007580.0,0.175693,0.202559
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2848024.0,0.185536,0.213907
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2641080.0,0.200074,0.230668
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2676896.0,0.197397,0.227582
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2828292.0,0.18683,0.2154
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2709024.0,0.195056,0.224883
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3077070.0,0.171725,0.197985
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3096972.0,0.170622,0.196712
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2889270.0,0.182887,0.210854
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2763744.0,0.191194,0.22043
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2976192.0,0.177546,0.204695
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2983452.0,0.177114,0.204197
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3036028.0,0.174047,0.200661
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3094370.0,0.170765,0.196878
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2973332.0,0.177717,0.204892
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2990702.0,0.176685,0.203702
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2844137.0,0.18579,0.2142
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,3122284.0,0.169239,0.195118
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2875850.0,0.183741,0.211838
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2905268.0,0.18188,0.209693
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2900628.0,0.182171,0.210028
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2897760.0,0.182352,0.210236
340940.0,152064.0,35407.0,80802.0,528411.0,609213.0,2975334.0,0.177597,0.204754
