float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2942316.0,0.186932,0.214394
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3121008.0,0.176229,0.202119
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3198544.0,0.171957,0.197219
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2940928.0,0.18702,0.214495
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2678072.0,0.205376,0.235548
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2739324.0,0.200784,0.230281
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3207000.0,0.171504,0.196699
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3410466.0,0.161272,0.184964
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2763436.0,0.199032,0.228272
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2833384.0,0.194118,0.222636
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3189236.0,0.172459,0.197795
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3068580.0,0.17924,0.205572
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2629552.0,0.209166,0.239894
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2723756.0,0.201931,0.231597
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3233808.0,0.170082,0.195068
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2839500.0,0.1937,0.222157
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2955032.0,0.186127,0.213471
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2661460.0,0.206658,0.237018
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3427468.0,0.160472,0.184047
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3430282.0,0.16034,0.183896
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3100152.0,0.177415,0.203478
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2793568.0,0.196885,0.225809
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,3166464.0,0.173699,0.199217
297740.0,238468.0,13804.0,80802.0,550012.0,630814.0,2898668.0,0.189746,0.217622
