float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2695276.0,0.201388,0.231364
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2210312.0,0.245574,0.282127
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2540190.0,0.213683,0.245489
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2154138.0,0.251978,0.289484
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2282562.0,0.237801,0.273197
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2114968.0,0.256645,0.294846
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2088570.0,0.259888,0.298572
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2126852.0,0.255211,0.293198
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2263260.0,0.239829,0.275527
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2736986.0,0.198319,0.227838
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2306740.0,0.235308,0.270333
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2137790.0,0.253905,0.291698
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2124334.0,0.255513,0.293546
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2222072.0,0.244274,0.280634
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2159750.0,0.251323,0.288732
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2270722.0,0.239041,0.274621
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2304242.0,0.235563,0.270627
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2226016.0,0.243841,0.280137
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2214370.0,0.245124,0.28161
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2240098.0,0.242309,0.278376
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2123802.0,0.255577,0.293619
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2118390.0,0.25623,0.294369
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2311288.0,0.234845,0.269802
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2115634.0,0.256564,0.294753
297730.0,209662.0,35403.0,80794.0,542795.0,623589.0,2248072.0,0.241449,0.277388
