float adds,float mult,float div,float comp,float total only math,float total with comp,QRSdet runtime,QRSfilt runtime,Classify runtime,total runtime,performance,performance (w/ comp)
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016716.0,474660.0,446608.0,6094496.0,0.091171,0.10358
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2995484.0,474160.0,437844.0,5976880.0,0.092965,0.105618
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937348.0,474500.0,437188.0,5918456.0,0.093883,0.106661
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2998056.0,532784.0,443808.0,5985596.0,0.09283,0.105464
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016208.0,473488.0,440456.0,6006216.0,0.092511,0.105102
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3040912.0,568772.0,445800.0,6090960.0,0.091224,0.10364
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3125916.0,553236.0,442744.0,6120220.0,0.090788,0.103144
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2945424.0,475140.0,442864.0,5987504.0,0.0928,0.105431
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943268.0,473760.0,440668.0,5983328.0,0.092865,0.105504
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3207440.0,605720.0,450800.0,6434504.0,0.086354,0.098107
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2938436.0,474348.0,439408.0,5995812.0,0.092672,0.105285
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2945332.0,473972.0,441280.0,6128936.0,0.090659,0.102998
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2991796.0,523928.0,440852.0,6106012.0,0.090999,0.103385
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2945536.0,473796.0,438820.0,5982180.0,0.092883,0.105525
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2985960.0,473424.0,440796.0,5973408.0,0.093019,0.10568
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2946336.0,474528.0,446596.0,5994288.0,0.092695,0.105311
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3071088.0,474044.0,443428.0,6118496.0,0.090814,0.103174
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2995536.0,474412.0,443276.0,6054692.0,0.091771,0.104261
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937880.0,473640.0,438700.0,5977496.0,0.092956,0.105607
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944184.0,473984.0,441456.0,5985972.0,0.092824,0.105458
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2993284.0,473528.0,438900.0,5974440.0,0.093003,0.105661
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3013568.0,473360.0,477332.0,6034060.0,0.092084,0.104617
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939164.0,473240.0,435792.0,5917552.0,0.093897,0.106677
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2999532.0,530972.0,438672.0,5978600.0,0.092939,0.105588
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3021444.0,475464.0,443380.0,6065372.0,0.091609,0.104077
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3014368.0,475552.0,540468.0,6107172.0,0.090982,0.103365
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2997892.0,473292.0,441812.0,5981444.0,0.092894,0.105538
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943860.0,476036.0,440380.0,5929284.0,0.093712,0.106466
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3015692.0,473216.0,440728.0,6005404.0,0.092524,0.105116
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2998364.0,474360.0,440312.0,5978768.0,0.092936,0.105585
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3019036.0,473692.0,443220.0,6060400.0,0.091684,0.104163
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3124408.0,526268.0,443188.0,6164612.0,0.090134,0.102402
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3097316.0,552452.0,445944.0,6160072.0,0.090201,0.102477
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3046376.0,526964.0,444860.0,6096496.0,0.091141,0.103546
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941072.0,473248.0,438044.0,5926896.0,0.093749,0.106509
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939568.0,473420.0,446748.0,5952572.0,0.093345,0.106049
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941752.0,474204.0,438340.0,5977812.0,0.092951,0.105602
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2999208.0,473776.0,442056.0,6038408.0,0.092018,0.104542
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3060132.0,544792.0,444916.0,6101956.0,0.09106,0.103453
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2969524.0,500388.0,438744.0,5955216.0,0.093304,0.106002
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3038772.0,473524.0,439692.0,6024004.0,0.092238,0.104792
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944220.0,473352.0,443460.0,5928868.0,0.093718,0.106473
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941020.0,472672.0,439084.0,5925000.0,0.093779,0.106543
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018568.0,552036.0,439192.0,6001548.0,0.092583,0.105184
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3071108.0,601452.0,444752.0,6063536.0,0.091637,0.104109
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3043072.0,526836.0,446052.0,6087928.0,0.09127,0.103692
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016192.0,474176.0,440396.0,6005636.0,0.09252,0.105112
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3066028.0,474120.0,500716.0,6120172.0,0.090789,0.103145
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3064192.0,551396.0,443276.0,6056196.0,0.091748,0.104235
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3017176.0,551712.0,439964.0,6009976.0,0.092453,0.105037
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3092868.0,554772.0,441820.0,6087008.0,0.091283,0.103707
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3038416.0,474048.0,442032.0,6092984.0,0.091194,0.103606
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3065188.0,475440.0,443056.0,6151644.0,0.090324,0.102618
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2984468.0,475480.0,439768.0,5971092.0,0.093056,0.105721
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939160.0,472800.0,437268.0,5921416.0,0.093836,0.106607
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3053380.0,472460.0,437048.0,6036088.0,0.092053,0.104582
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2955248.0,475916.0,439272.0,6014796.0,0.092379,0.104952
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3085072.0,474892.0,446044.0,6160756.0,0.090191,0.102466
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2997092.0,530984.0,436952.0,5978396.0,0.092942,0.105591
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3005848.0,474424.0,438480.0,5988172.0,0.09279,0.105419
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3002320.0,474760.0,443144.0,6011076.0,0.092437,0.105017
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3116968.0,569760.0,440480.0,6104368.0,0.091024,0.103412
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2989184.0,474988.0,449532.0,6038796.0,0.092012,0.104535
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3037448.0,553620.0,440648.0,6086500.0,0.091291,0.103716
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3002480.0,474272.0,443396.0,5990032.0,0.092761,0.105386
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2938372.0,472104.0,439824.0,5975868.0,0.092981,0.105636
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2990160.0,473036.0,445468.0,6114460.0,0.090874,0.103242
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3046964.0,476456.0,445252.0,6037828.0,0.092027,0.104552
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3001032.0,473368.0,443300.0,6024204.0,0.092235,0.104788
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942856.0,474144.0,442772.0,5926680.0,0.093753,0.106513
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2964704.0,494236.0,440504.0,5952528.0,0.093346,0.10605
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016208.0,472080.0,441192.0,6038664.0,0.092014,0.104538
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3027216.0,506556.0,437656.0,6004496.0,0.092538,0.105132
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2951372.0,473396.0,439072.0,5986416.0,0.092817,0.10545
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939816.0,473044.0,438144.0,5923160.0,0.093809,0.106576
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941128.0,473004.0,441904.0,6056220.0,0.091747,0.104234
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941560.0,474196.0,440784.0,6006160.0,0.092512,0.105103
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3066676.0,473808.0,440280.0,6101940.0,0.09106,0.103453
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942268.0,474024.0,489196.0,6015532.0,0.092368,0.10494
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3022088.0,552436.0,441468.0,6109132.0,0.090953,0.103332
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2986348.0,473344.0,443416.0,6051016.0,0.091826,0.104324
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2986500.0,473588.0,444252.0,6020500.0,0.092292,0.104853
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3064672.0,473804.0,441340.0,6099960.0,0.09109,0.103487
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2990116.0,474680.0,448532.0,6092136.0,0.091207,0.10362
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2996124.0,474804.0,445056.0,6136892.0,0.090541,0.102864
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3070260.0,549728.0,443228.0,6105228.0,0.091011,0.103398
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2989632.0,472104.0,445896.0,6031576.0,0.092122,0.10466
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3023484.0,474452.0,444932.0,6147468.0,0.090386,0.102687
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2992312.0,523096.0,447808.0,6115672.0,0.090856,0.103221
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2967164.0,500424.0,436252.0,5944820.0,0.093467,0.106188
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2996628.0,500252.0,441280.0,6041868.0,0.091965,0.104482
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3040676.0,521988.0,442948.0,6107392.0,0.090979,0.103361
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939088.0,472540.0,437212.0,5919796.0,0.093862,0.106637
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3015920.0,549620.0,440364.0,6002636.0,0.092566,0.105165
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939360.0,473476.0,437544.0,5923576.0,0.093802,0.106569
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2937732.0,472684.0,437588.0,5925292.0,0.093775,0.106538
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2993096.0,474412.0,440368.0,5984628.0,0.092845,0.105481
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2993268.0,474380.0,442596.0,5983984.0,0.092855,0.105493
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2990496.0,474036.0,437904.0,5991008.0,0.092746,0.105369
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2967904.0,472728.0,440392.0,6010380.0,0.092447,0.105029
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943484.0,474300.0,470456.0,6038268.0,0.09202,0.104544
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2998804.0,527964.0,443028.0,6060936.0,0.091676,0.104153
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2997568.0,473360.0,441008.0,6113800.0,0.090883,0.103253
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2963200.0,480764.0,442832.0,6145116.0,0.09042,0.102727
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2945524.0,475388.0,445468.0,5988580.0,0.092784,0.105412
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2943468.0,473956.0,441996.0,5988548.0,0.092784,0.105412
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2999044.0,472912.0,439648.0,5983116.0,0.092868,0.105508
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2936632.0,472820.0,443516.0,5886624.0,0.094391,0.107238
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3017584.0,473128.0,442276.0,6051508.0,0.091819,0.104316
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3070792.0,472292.0,496288.0,6116360.0,0.090845,0.10321
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3072632.0,474024.0,440708.0,6116652.0,0.090841,0.103205
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942252.0,473532.0,494300.0,6115652.0,0.090856,0.103222
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3045692.0,525448.0,442068.0,6134144.0,0.090582,0.10291
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3079492.0,473504.0,443416.0,6142500.0,0.090459,0.10277
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2997980.0,532928.0,439324.0,5997508.0,0.092646,0.105255
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2982340.0,511324.0,443668.0,6049268.0,0.091853,0.104354
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3003804.0,474520.0,444168.0,5994472.0,0.092693,0.105308
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2992872.0,523160.0,469620.0,6134208.0,0.090581,0.102909
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016764.0,473972.0,446400.0,6057408.0,0.091729,0.104214
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3068400.0,474504.0,498092.0,6138224.0,0.090522,0.102842
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3016456.0,475144.0,445744.0,6110524.0,0.090932,0.103308
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942244.0,473988.0,441384.0,6125808.0,0.090705,0.10305
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2993456.0,473828.0,444560.0,6078440.0,0.091412,0.103853
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3021532.0,474292.0,441508.0,6137452.0,0.090533,0.102855
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2938000.0,473552.0,438968.0,5978192.0,0.092945,0.105595
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2969200.0,472784.0,436724.0,5948844.0,0.093404,0.106116
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2947872.0,474660.0,441936.0,5994156.0,0.092697,0.105314
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941692.0,475068.0,440804.0,5943516.0,0.093487,0.106211
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2992912.0,473040.0,443500.0,6107320.0,0.09098,0.103362
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941992.0,474412.0,446752.0,6068804.0,0.091557,0.104018
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018328.0,473440.0,489148.0,6057272.0,0.091732,0.104216
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3069416.0,476076.0,498436.0,6119296.0,0.090802,0.10316
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2942588.0,474124.0,439752.0,5986628.0,0.092814,0.105446
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941260.0,473356.0,441896.0,5927764.0,0.093736,0.106493
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3024824.0,525088.0,498712.0,6076836.0,0.091436,0.103881
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3066236.0,542388.0,441220.0,6075756.0,0.091452,0.103899
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3053188.0,473792.0,443208.0,6047728.0,0.091876,0.104381
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3018004.0,474376.0,445388.0,6107284.0,0.09098,0.103363
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3124680.0,525656.0,441716.0,6112828.0,0.090898,0.103269
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940828.0,472984.0,443832.0,6159564.0,0.090208,0.102486
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941352.0,473736.0,439696.0,5924672.0,0.093785,0.106549
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940548.0,472412.0,437892.0,5976052.0,0.092978,0.105633
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2987020.0,473980.0,443188.0,6101892.0,0.091061,0.103454
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940924.0,470876.0,438532.0,6001108.0,0.09259,0.105192
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2946828.0,475224.0,440392.0,5989620.0,0.092768,0.105393
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2940668.0,472448.0,440488.0,5948704.0,0.093406,0.106118
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2938500.0,473416.0,438368.0,5977772.0,0.092952,0.105602
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944472.0,475008.0,438968.0,6007180.0,0.092496,0.105085
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2941992.0,474628.0,437960.0,5998732.0,0.092627,0.105233
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3019284.0,472228.0,440844.0,6002704.0,0.092565,0.105164
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2944396.0,474448.0,442016.0,5992268.0,0.092727,0.105347
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3001884.0,473228.0,446772.0,5993576.0,0.092706,0.105324
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2939292.0,472896.0,436896.0,5980060.0,0.092916,0.105562
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3020400.0,474028.0,439796.0,6003420.0,0.092554,0.105151
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,2936772.0,473156.0,439880.0,5918140.0,0.093888,0.106666
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3041320.0,474512.0,444232.0,6128344.0,0.090668,0.103008
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3070448.0,601544.0,440996.0,6105896.0,0.091001,0.103386
304960.0,209668.0,41015.0,75624.0,555643.0,631267.0,3000708.0,474420.0,437396.0,5982992.0,0.09287,0.10551
