float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3175344.0,0.170946,0.196392
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2921600.0,0.185792,0.213449
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2709048.0,0.20037,0.230196
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2917172.0,0.186074,0.213773
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3135148.0,0.173137,0.19891
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3369096.0,0.161115,0.185098
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2933516.0,0.185038,0.212582
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2598844.0,0.208866,0.239958
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3139464.0,0.172899,0.198637
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3005084.0,0.180631,0.207519
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2676840.0,0.202781,0.232966
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2884968.0,0.188151,0.216159
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2889920.0,0.187829,0.215789
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2613908.0,0.207663,0.238575
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2756200.0,0.196942,0.226258
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2618124.0,0.207328,0.238191
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2940516.0,0.184597,0.212076
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2856840.0,0.190004,0.218288
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2739032.0,0.198176,0.227676
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2939908.0,0.184635,0.21212
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3001272.0,0.18086,0.207783
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3338514.0,0.162591,0.186794
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,3396190.0,0.159829,0.183621
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2845988.0,0.190728,0.21912
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2637832.0,0.205779,0.236411
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2875644.0,0.188762,0.21686
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2787684.0,0.194718,0.223703
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2734676.0,0.198492,0.228039
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2757180.0,0.196872,0.226178
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2737788.0,0.198266,0.22778
297740.0,209664.0,35407.0,80802.0,542811.0,623613.0,2742136.0,0.197952,0.227419
