float adds,float mult,float div,float comp,float total only math,float total with comp,total runtime,performance,performance (w/ comp)
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2323258.0,0.227628,0.262466
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2426272.0,0.217964,0.251323
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2409298.0,0.219499,0.253093
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2389606.0,0.221308,0.255179
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2341122.0,0.225891,0.260464
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2444582.0,0.216331,0.24944
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2429026.0,0.217716,0.251038
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2693604.0,0.196331,0.22638
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2441444.0,0.216609,0.249761
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2372782.0,0.222877,0.256988
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2372591.0,0.222895,0.257009
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2364460.0,0.223662,0.257893
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2351268.0,0.224917,0.25934
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2246016.0,0.235456,0.271493
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2367604.0,0.223365,0.25755
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2356818.0,0.224387,0.258729
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2439432.0,0.216788,0.249967
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2360954.0,0.223994,0.258276
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2400440.0,0.220309,0.254027
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2276648.0,0.232288,0.26784
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2421608.0,0.218383,0.251807
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2309668.0,0.228968,0.264011
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2419614.0,0.218563,0.252014
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2342424.0,0.225766,0.260319
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2282476.0,0.231695,0.267156
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2366750.0,0.223445,0.257643
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2375601.0,0.222613,0.256683
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2255567.0,0.234459,0.270343
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2141504.0,0.246947,0.284742
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2436258.0,0.21707,0.250292
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2490780.0,0.212319,0.244814
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2272870.0,0.232675,0.268285
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2354930.0,0.224567,0.258936
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2235070.0,0.23661,0.272822
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2423162.0,0.218243,0.251645
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2400018.0,0.220348,0.254072
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2432376.0,0.217417,0.250692
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2346978.0,0.225328,0.259814
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2240244.0,0.236063,0.272192
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2193312.0,0.241114,0.278017
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2398946.0,0.220446,0.254185
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,3011980.0,0.175579,0.202451
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2335712.0,0.226414,0.261067
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2349490.0,0.225087,0.259536
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,3513042.0,0.150536,0.173575
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2221024.0,0.238106,0.274548
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2435074.0,0.217176,0.250414
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2397180.0,0.220609,0.254373
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2366632.0,0.223456,0.257656
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2985888.0,0.177113,0.20422
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2427040.0,0.217895,0.251243
337540.0,180862.0,10437.0,80938.0,528839.0,609777.0,2448848.0,0.215954,0.249006
